81,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 05:59:35, 06:14:29,14:54,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4927.001,-59647.999,40.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,534.991,3.39,2486
82,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 06:14:30, 06:26:08,11:38,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4927.001,-59647.999,40.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,419.883,0.73,537
83,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 06:29:03, 06:45:48,16:45,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4737,-59647.999,40.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,602.169,2.57,1884
84,,,,,dark calibration,shutters open during the end of run,,-160.0004,418.9996,2/27/2011, 06:47:04, 06:49:28,2:24,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4687.001,-59647.999,40.7,,,,,,,8,0,,,120Hz-Cont,4,86.1767,0,0
85,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 06:49:32, 07:07:38,18:06,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4587,-59647.999,40.7,,RULER,2.00E-03,1.00E-03,SINE,69000,8,0,,,120Hz-Cont,8,650.466,3.9,2855
86,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 07:07:39, 07:13:04,5:25,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,4587,-59647.999,40.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,192.57,0.47,182
87,,,,,H2O,~40 um droplets ~41 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 07:17:25, 07:47:09,29:44,9367,50,120,150,3.17,2x3,,,,,,-10.9224,101.5942,-13.0001,5176.999,-59647.999,40.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,12,1071.07,1.33,977
88,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; high Q,droplet dispenser,-440,139,2/27/2011, 08:10:02, 08:21:17,11:15,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5367,-59647.999,60.7,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,8,406.527,1,730
89,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; high Q,droplet dispenser,-400.0002,178.9998,2/27/2011, 08:21:48, 08:27:38,5:50,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5367,-59647.999,60.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,210.331,5.92,2479
90,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 08:29:53, 08:46:28,16:35,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5337,-59647.999,60.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,594.198,3.24,2375
91,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 08:46:30, 08:57:30,11:00,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5307,-59647.999,60.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont
92,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 08:57:53, 08:59:02,1:09,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5307,-59647.999,60.7,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,41.1651,0.89,73
93,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 09:01:57, 09:21:21,19:24,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5307,-59647.999,60.7,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,8,697.622,1.79,1315
94,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 09:25:36, 09:42:59,17:23,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5217,-59647.999,60.7,YES (FINE Y),NO,,,SINE,69000,8,0,,,120Hz-Cont,8,624.672,2.51,1839
95,,,,,H2O,~40 um droplets ~61 mm away from the nozzle; low Q,droplet dispenser,-160.0002,418.9998,2/27/2011, 09:43:00, 10:01:11,18:11,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5197.001,-59598,60.65,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,655.143,2.89,2118
96,,,,,dark calibration,,,-160.0002,418.9998,2/27/2011, 10:04:57, 10:05:19,0:22,9367,50,120,150,3.17,2x3,,,,,,-10.6223,121.5942,-13.2001,5197.001,-59598,60.65,,,,,,,8,0,,,120Hz-Cont,4,12.5539,0,0
97,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; high Q,droplet dispenser,-439.9998,139.0002,2/27/2011, 10:20:50, 10:53:12,32:22,9367,50,120,150,3,2x3,,,,,,-10.3823,131.5942,-13.8001,5197.001,-59598,70.65,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,16,1160.37,1.81,1326
98,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; high Q,droplet dispenser,-400.0002,178.9998,2/27/2011, 10:53:40, 10:57:21,3:41,9367,50,120,150,3,2x3,,,,,,-10.3823,131.5942,-13.8001,5217,-59598,70.65,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,132.77,1.36,359
99,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 10:58:55, 11:16:20,17:25,9367,50,120,150,3,2x3,40,,YES,,,-10.3823,131.5942,-13.8001,5217,-59598,70.65,,NO,2.00E-03,1.00E-03,SINE,69000,8,0,,,120Hz-Cont,8,625.105,2.73,2000
100,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 11:16:21, 11:34:05,17:44,9367,50,120,150,3,2x3,,,,,,-10.3823,131.5942,-13.8001,5161.999,-59598,70.65,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,632.559,3.12,2289
101,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 11:34:06, 11:48:48,14:42,9367,50,120,150,3,2x3,,,,,,-10.3823,131.5942,-13.8001,5101.999,-59598,70.65,,NO,,,SINE,69000,8,0,,,120Hz-Cont,8,529.44,2.89,2120
102,,,,,H2O,~40 um droplets ~71 mm away from the nozzle; very high Q,droplet dispenser,-489.9998,89.0002,2/27/2011, 12:00:09, 12:31:21,31:12,9367,50,120,150,3,2x3,240,,YES,,,-10.3823,131.5942,-13.8001,5101.999,-59598,70.65,,NO,,,SINE,69000,8,0,,,120Hz-Cont,16,1121.29,6.59,4827
103,,,,,H2O,calibration of nozzle position,droplet dispenser,-300.0004,278.9996,2/27/2011, 12:50:05, 13:15:30,25:25,9367,50,120,150,3,2x3,,,,,,-11.7822,60.9443,-13.8001,5142,-59598,0,YES (ROUGH Y),NO,,,SINE,69000,8,0,,,120Hz-Cont,12,916.471,0,0
104,,,,,H2O,~40 um droplets 0.5 mm away from the nozzle; high Q,droplet dispenser,-439.9998,139.0002,2/27/2011, 13:22:05, 13:24:23,2:18,9367,50,120,150,3.1,2x3,,,,,,-11.7822,61.4443,-13.8001,5142,-59598,0.5,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,4,82.0477,0.24,40
105,,,,,H2O,~40 um droplets 0.75 mm away from the nozzle; high Q,droplet dispenser,-439.9998,139.0002,2/27/2011, 13:24:51, 13:34:51,10:00,9367,50,120,150,3.1,2x3,320,,YES,,,-11.7822,61.6943,-13.8001,5142,-59598,0.75,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,360.917,5.74,4125
106,,,,,H2O,~40 um droplets 0.75 mm away from the nozzle; high Q,droplet dispenser,-400.0004,178.9996,2/27/2011, 13:35:14, 13:45:15,10:01,9367,50,120,150,3.1,2x3,240,,,,,-11.7822,61.6943,-13.8001,5142,-59598,0.75,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,361.415,5.34,3844
107,,,,,H2O,~40 um droplets 0.75 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 13:48:04, 13:58:07,10:03,9367,50,120,150,3.1,2x3,80,,,,,-11.7822,61.6943,-13.8001,5142,-59598,0.75,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,347.34,10.39,7188,contains blank; water; water+streaks
108,,,,,H2O,~40 um droplets 0.5 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 13:58:29, 14:00:55,2:26,9367,50,120,150,3.1,2x3,,,,,,-11.7822,61.4443,-13.8001,5142,-59598,0.5,,NO,,,SINE,69000,8,0,,,120Hz-Cont,4,87.5027
109,,,,,H2O,~40 um droplets 30 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 14:12:35, 14:32:59,20:24,9367,50,120,150,3.1,2x3,80,,,,,-11.1823,90.9443,-13.8001,5142,-59598,30,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,8,730.594,6.06,4442
110,,,,,H2O,~40 um droplets 30 mm away from the nozzle; high Q,droplet dispenser,-439.9998,139.0002,2/27/2011, 14:40:45, 14:47:42,6:57,9367,50,120,150,3.1,2x3,240,,,,,-11.1823,90.9443,-13.8001,5112,-59598,30,,NO,1.00E-03,1.00E-03,SINE,69000,8,0,,,120Hz-Cont,4,250.943,15.28,7632
111,,,,,H2O,~40 um droplets 10 mm away from the nozzle; high Q,droplet dispenser,-440,139,2/27/2011, 15:05:16, 15:20:31,15:15,9367,50,120,150,3.1,2x3,240,,,,,-11.5323,70.9443,-13.4001,5112,-59598,10,,RULER,,,SINE,69000,8,0,,,120Hz-Cont,8,550.723
112,,,,,H2O,~40 um droplets 10 mm away from the nozzle; low Q,droplet dispenser,-160.0004,418.9996,2/27/2011, 15:22:27, 15:39:41,17:14,9367,50,120,150,3.1,2x3,,,,,,-11.5323,70.9443,-13.4001,5176.999,-59598,10,,NO,2.00E-03,1.00E-03,SINE,69000,8,0,,,120Hz-Cont,8,620.706,6.33,4638
113,,,,,H2O,~10 um droplets ~1 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/27/2011, 18:39:23, 18:41:59,2:36,9367,50,120,150,3.1,2x3,,,,,,6.9177,64.5444,-6.9,5086.999,-59598,1.09,,LAB,,,SINE,138000,8,,488,214,120Hz-Cont,4,92.9477,0,0
114,X: 14817 hits,,,,H2O,~10 um droplets ~1 mm away from the nozzle; high Q,aerojet,-440,139,2/27/2011, 19:12:37, 19:37:56,25:19,9367,50,120,150,3.1,2x3,80,2.06432,NO,,,6.9177,64.5444,-6.9,5052.001,-59598,1.09,,LAB,1.00E-03,1.00E-03,SINE,138000,8,,489,211,120Hz-Cont,12,909.62
115,,,,,H2O,~10 um droplets ~1 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/27/2011, 19:39:52, 19:53:49,13:57,9367,50,120,150,3.1,2x3,0,,,,,6.9177,64.5444,-6.9,5254.999,-59598,1.09,,LAB,1.00E-03,1.00E-03,SINE,138000,8,,491,213,120Hz-Cont,8,499.227,9.42,6904
116,,,,,H2O,~10 um droplets ~1 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/27/2011, 19:53:55, 20:08:57,15:02,9367,50,120,150,3.1,2x3,0,,,,,6.9177,64.5444,-6.9,5254.999,-59598,1.09,,LAB,,,SINE,138000,8,,488,214,120Hz-Cont,8,542.676,9.27,6794
117,,,,,dark calibration,,,-160.0004,418.9996,2/27/2011, 20:10:13, 20:11:55,1:42,9367,50,120,150,3.1,2x3,,,,,,6.9177,64.5444,-6.9,5254.999,-59598,1.09,,,,,SINE,,,,,,120Hz-Cont,4,60.6345,0,0
118,X: 26347 hits,,,,H2O,~10 um droplets ~12 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/27/2011, 21:35:40, 22:04:46,29:06,9367,50,120,150,2.63,2x3,0,,,,,8.3176,75.4443,-11.7001,5265,-59598,11.99,,LAB,1.00E-03,1.00E-03,SINE,135600,8,,488,214,120Hz-Cont,12,1047.26,6.52,4777
119,,,,,H2O,~10 um droplets ~12 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/27/2011, 22:07:29, 22:16:40,9:11,9367,50,120,150,2.63,2x3,0,,,,,8.3176,75.4443,-11.7001,5350.001,-59598,11.99,,LAB,,,SINE,135600,8,,490,214,120Hz-Cont,4,306.518,5.71,3483
120,,,,,H2O,~10 um droplets ~12 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/27/2011, 23:09:00, 23:32:08,23:08,9367,50,120,150,2.63,2x3,,,,,,8.3176,75.4443,-11.7001,5355,-59598,11.99,,LAB,1.00E-03,1.00E-03,SINE,135600,8,,489,212,120Hz-Cont,12,808.732,5.61,4111
121,J: running,,,,H2O,~10 um droplets ~12 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 03:06:06, 03:24:17,18:11,9367,50,120,150,2.63,2x3,40,,,,,,,,,,,,LAB,,,SINE,199800,10,,490,212,120Hz-Cont,8,578.933,1.47,1214
122,,,,,H2O,~10 um droplets ~12 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 03:25:43, 03:48:21,22:38,9367,50,120,150,2.63,2x3,0,,YES,,,8.4178,75.0444,-10.4,,-59598,11.59,,LAB,,,SINE,199800,10,,490,214,120Hz-Cont,8,722.253
123,X: 18545 hits,,,,H2O,~10 um droplets ~22 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 04:02:36, 04:44:20,41:44,9367,50,120,150,2.63,2x3,80,,,,,9.7175,85.0444,-10.3001,5412,-59598,21.59,,LAB,1.00E-03,1.00E-03,SINE,199800,10,,488,212,120Hz-Cont,16,1326.56
124,,,,,H2O,~10 um droplets ~22 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 04:45:40, 05:15:18,29:38,9367,50,120,150,2.63,2x3,0,,,,,9.7175,85.0444,-10.3001,5388,-59598,21.59,,LAB,,,SINE,199800,10,,488,213,120Hz-Cont,12,946.774,5.12,4230
125,,,,,H2O,~10 um droplets ~22 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 05:15:20, 05:48:33,33:13,9367,50,120,150,2.63,2x3,0,,,,,9.7175,85.0444,-10.3001,5388,-59598,21.59,,LAB,,,SINE,199800,10,,489,214,120Hz-Cont,12,1055.6,5.1,4217
126,,,,,dark calibration,,,-160.0002,418.9998,2/28/2011, 05:49:35, 05:50:10,0:35,9367,50,120,150,2.63,2x3,,,,,,9.7175,85.0444,-10.3001,5391,-59598,21.59,,,,,,,10,,,,120Hz-Cont,4,18.294,0,0
127,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; very low Q (no hits),aerojet,0.1864,579.1864,2/28/2011, 07:27:35, 07:35:22,7:47,9367,50,120,150,2.6,2x3,80,,YES,,,9.9501,94,-13.4001,4690.999,-59598,30.54,,NO,,,SINE,201000,10,,491,313,120Hz-Cont
128,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; very low Q (no hits),aerojet,0.1864,579.1864,2/28/2011, 07:42:45, 07:44:43,1:58,9367,50,120,150,2.6,2x3,80,,,,,9.9501,94,-13.4001,4681.001,-59598,30.54,,NO,,,SINE,201000,10,,489,315,120Hz-Cont
129,J: running,,,,H2O,~15 um droplets ~31 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 07:46:51, 08:08:58,22:07,9367,50,120,150,2.6,2x3,160,,,,,9.9501,94,-13.4001,4681.001,-59598,30.54,,NO,,,SINE,201000,10,,490,311,120Hz-Cont,8,706.591,1.88,1556
130,J: running,,,,H2O,~15 um droplets ~31 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 09:45:11, 09:54:04,8:53,9367,50,120,150,2.6,2x3,80,,,,,9.9501,94,-13.4001,4693.001,-59598,30.54,,NO,,,SINE,201000,10,,488,313,120Hz-Cont
131,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; medium Q,aerojet,-300.0004,278.9996,2/28/2011, 10:39:52, 10:41:01,1:09,9367,50,120,150,2.51,2x3,,,,,,9.8499,94,-6.7999,4693.001,-59598,30.54,,NO,,,SINE,201000,10,,490,324,120Hz-Cont
132,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; medium Q,aerojet,-300.0004,278.9996,2/28/2011, 10:44:10, 10:44:35,0:25,9367,50,120,150,2.51,2x3,,,,,,9.8499,94,-6.7999,4693.001,-59598,30.54,,NO,,,SINE,201000,10,,489,324,120Hz-Cont
133,J: running,,,,H2O,~15 um droplets ~31 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 10:45:04, 11:29:13,44:09,9367,50,120,150,2.51,2x3,80,,,,,9.8499,94,-6.7999,4693.001,-59598,30.54,,NO,1.00E-03,1.00E-03,SINE,201000,10,,489,324,120Hz-Cont,18,1409.33,3.57,2213
134,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 11:31:11, 12:01:55,30:44,9367,50,120,150,2.51,2x3,20,,,,,9.8499,94,-6.7999,4693.999,-59598,30.54,,NO,,,SINE,201000,10,,488,323,120Hz-Cont,12,977.947,2.54,1578
135,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 12:01:56, 12:33:40,31:44,9367,50,120,150,2.51,2x3,,,,,,9.8499,94,-6.7999,4690.001,-59598,30.54,,NO,,,SINE,201000,10,,489,324,120Hz-Cont,12,1007.74,2.8,1735
136,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 12:33:40, 12:45:45,12:05,9367,50,120,150,2.51,2x3,,,,,,9.8499,94,-6.7999,4686,-59598,30.54,,NO,,,SINE,201000,10,,490,324,120Hz-Cont,6,383.468,2.91,1803
137,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 13:18:17, 13:19:43,1:26,9367,50,120,150,2.73,2x3,,,,,,9.8499,94,-6.7999,4569,-59598,30.54,,NO,,,SINE,201000,10,,490,311,120Hz-Cont
138,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 13:22:27, 13:56:56,34:29,9367,50,120,150,2.73,2x3,,,,,,9.8499,94,-6.7999,4569,-59598,30.54,,NO,,,SINE,201000,10,,491,310,120Hz-Cont,12,1100.79,2.16,1339
139,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 13:56:57, 14:33:25,36:28,9367,50,120,150,2.73,2x3,,,,,,9.8499,94,-6.7999,4633.999,-59598,30.54,,NO,,,SINE,201000,10,,488,310,120Hz-Cont,15,1161.89,2.84,1761
140,,,,,H2O,~15 um droplets ~31 mm away from the nozzle; low Q,aerojet,-160.0002,418.9998,2/28/2011, 14:33:30, 14:38:49,5:19,9367,50,120,150,2.73,2x3,,,,,,9.8499,94,-6.7999,4654.001,-59598,30.54,,NO,,,SINE,201000,10,,491,309,120Hz-Cont,3,169.819,2.62,1000
141,,,,,H2O,bad run (beam down),aerojet,-439.9998,139.0002,2/28/2011, 15:22:31, 15:23:37,1:06,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2803.999,-59598,40.54,,LAB,,,SINE,201000,10,,489,236,120Hz-Cont
142,,,,,H2O,bad run (beam down),aerojet,-439.9998,139.0002,2/28/2011, 15:23:57, 15:24:35,0:38,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2803.999,-59598,40.54,,LAB,,,SINE,201000,10,,490,236,120Hz-Cont
143,,,,,H2O,bad run (beam down),aerojet,-439.9998,139.0002,2/28/2011, 15:42:54, 15:43:07,0:13,9367,50,120,150,2.73,2x3,200,,,,,9.8499,104,-7.3999,2803.999,-59598,40.54,,LAB,,,SINE,201000,10,,491,234,120Hz-Cont
144,X: 1954 hits,X: both,X: Duane.,X: Trevor,H2O,~10 um droplets ~41 mm away from the nozzle; high Q (no hits),aerojet,-439.9998,139.0002,2/28/2011, 16:28:46, 16:44:50,16:04,9367,50,120,150,2.73,2x3,120-760,2.96595-978.091,YES,,,9.8499,104,-7.3999,2653.999,-59598,40.54,,LAB,,,SINE,201000,10,,489,212,120Hz-Cont,8,511.745,1.31,1081,contains blank; ice; water; water+ice
145,X: 7604 hits,X:Congcong,,,H2O,~10 um droplets ~41 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 16:44:51, 17:11:51,27:00,9367,50,120,150,2.73,2x3,120,2.96595,NO,,,9.8499,104,-7.3999,2743.999,-59598,40.54,,LAB,,,SINE,201000,10,,489,210,120Hz-Cont
146,X: 1473 hits,,,,H2O,~10 um droplets ~41 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 17:30:35, 17:32:53,2:18,9367,50,120,150,2.73,2x3,,,,,YES,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,490,212,120Hz-Cont
147,X: 44369 hits,X:Hartawan,,,H2O,~10 um droplets ~41 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 17:33:28, 18:16:53,43:25,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,488,212,120Hz-Cont,16,1378.89,6.26,5175
148,,,,,H2O,bad run (DAQ problems),aerojet,-439.9998,139.0002,2/28/2011, 18:16:55, 18:17:11,0:16,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,491,211,120Hz-Cont
149,,,,,H2O,bad run (DAQ problems),aerojet,-439.9998,139.0002,2/28/2011, 18:17:16, 18:17:30,0:14,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,490,210,120Hz-Cont
150,,,,,H2O,bad run (DAQ problems),aerojet,-439.9998,139.0002,2/28/2011, 18:18:00, 18:19:54,1:54,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,486,213,120Hz-Cont
151,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; high Q,aerojet,-439.9998,139.0002,2/28/2011, 18:20:32, 18:36:02,15:30,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,489,212,120Hz-Cont,8,493.697,5.6,4626
152,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 18:37:29, 19:14:07,36:38,9367,50,120,150,2.73,2x3,0,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,490,210,120Hz-Cont,16,1166.44,1.61,1328
153,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 19:14:17, 19:38:51,24:34,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,489,212,120Hz-Cont,12,782.931,1.54,1273
154,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 19:43:20, 20:14:25,31:05,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,489,211,120Hz-Cont,12,989.817
155,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 20:14:26, 20:44:52,30:26,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,490,211,120Hz-Cont,12,974.884,1.43,1179
156,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q (ran out of water during end of run; droplet size might change),aerojet,-160.0004,418.9996,2/28/2011, 20:44:53, 21:05:33,20:40,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,LAB,,,SINE,201000,10,,490,211,120Hz-Cont,8,652.532,1.4,1155
157,,,,,dark calibration,,,-160.0004,418.9996,2/28/2011, 21:05:46, 21:06:08,0:22,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2194.001,-59598,40.54,,,,,SINE,201000,10,,,,120Hz-Cont,4,11.017,0,0
158,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 21:31:52, 21:37:46,5:54,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,1994,-59598,40.54,,LAB,,,SINE,201000,10,,490,211,120Hz-Cont,4,184.865,0.5,208
159,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 21:37:47, 21:48:52,11:05,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,1994,-59598,40.54,,LAB,,,SINE,201000,10,,489,212,120Hz-Cont,4,353.496,0.81,641
160,,,,,H2O,bad run (beam down),aerojet,-160.0004,418.9996,2/28/2011, 22:00:44, 22:01:48,1:04,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2044.001,-59598,40.54,,LAB,,,SINE,201000,10,,491,211,120Hz-Cont,4,33.5157,0.11,8
161,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 22:03:38, 22:36:57,33:19,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2044.001,-59598,40.54,,LAB,,,SINE,201000,10,,489,211,120Hz-Cont,12,1067.19,1.18,975
162,,,,,H2O,~10 um droplets ~41 mm away from the nozzle; low Q,aerojet,-160.0004,418.9996,2/28/2011, 22:36:58, 23:01:35,24:37,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2044.001,-59598,40.54,,LAB,,,SINE,201000,10,,488,212,120Hz-Cont,12,783.955,1.02,842
163,,,,,dark calibration,,,-160.0004,418.9996,2/28/2011, 23:02:25, 23:02:38,0:13,9367,50,120,150,2.73,2x3,,,,,,9.8499,104,-7.3999,2044.001,-59598,40.54,,,,,SINE,201000,10,,,,120Hz-Cont,4,6.92303,0,0
164,,,,,H2O,bad run,aerojet,-160.0004,418.9996,2/28/2011, 23:22:49, 23:23:05,0:16,9367,50,120,150,2.73,2x3,,,,,,9.8499,114,-7.3999,144,-59598,50.54,,LAB,,,SINE,201000,10,,488,211,120Hz-Cont,4,7.7768,1.03,18
